,10p,10q,11p,11q,12p,12q,13q,14q,15q,16p,16q,17p,17q,18p,18q,19p,19q,1p,1q,20p,20q,21p,21q,22p,22q,2p,2q,3p,3q,4p,4q,5p,5q,6p,6q,7p,7q,8p,8q,9p,9q
TCGA-QH-A870,-0.003676470588235294,-0.017412935323383085,-0.020942408376963352,0.0018832391713747645,0.0,0.19258496395468588,0.0,-0.44124168514412415,0.01694915254237288,0.003305785123966942,-0.1836734693877551,-0.006772009029345372,0.008310249307479225,0.0,-0.020202020202020204,0.0,-0.7733847637415622,0.0020920502092050207,-0.0047430830039525695,0.003875968992248062,0.0,-1.0,-0.0030581039755351682,0.0,-0.0065040650406504065,-0.011940298507462687,0.0018674136321195146,-0.0014727540500736377,0.193390452876377,0.0,-0.006993006993006993,-0.01652892561983471,-0.28273809523809523,-0.0075282308657465494,-0.7810945273631841,0.0,0.7458432304038005,-0.10569105691056911,0.0,-0.20462046204620463,-0.0025575447570332483
TCGA-R8-A6MK,0.0,0.014925373134328358,-0.0034904013961605585,-0.003766478342749529,-0.002702702702702703,-0.0010298661174047373,0.0049586776859504135,-0.3425720620842572,0.009533898305084746,0.001652892561983471,0.0020408163265306124,0.08577878103837472,0.0,0.008849557522123894,0.016835016835016835,0.9102384291725105,-1.0,-0.9846582984658299,0.011857707509881422,0.003875968992248062,0.0,-0.9767441860465116,0.0,0.0,0.0032520325203252032,0.0,0.0018674136321195146,0.0,-0.0012239902080783353,-0.003215434083601286,0.0,0.0,-0.001984126984126984,-0.006273525721455458,0.0,0.0,0.021377672209026127,-0.07046070460704607,0.0032948929159802307,0.009900990099009901,-0.0038363171355498722
TCGA-R8-A6ML,0.003676470588235294,-0.008706467661691543,0.0,0.1487758945386064,0.008108108108108109,-0.0010298661174047373,0.023140495867768594,-0.009977827050997782,-0.03919491525423729,-0.0049586776859504135,0.004081632653061225,0.0,0.13388734995383195,0.0,0.0,0.7517531556802244,-1.0,-1.0,-0.0023715415019762848,-0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028011204481792717,0.017673048600883652,0.0,0.0,-0.0013986013986013986,0.0,0.018849206349206348,-0.005018820577164366,0.008291873963515755,0.0,-0.007125890736342043,0.0027100271002710027,-0.0032948929159802307,-0.09570957095709572,0.37851662404092073
TCGA-R8-A6MO,-0.003676470588235294,-0.009950248756218905,-0.008726003490401396,-0.003766478342749529,-0.005405405405405406,0.0,0.0,0.007760532150776054,-0.007415254237288136,0.0,0.0,0.0,0.013850415512465374,0.0,0.0,0.0,-1.0,-0.9804741980474198,-0.0023715415019762848,0.0,0.0,0.0,0.0,0.0,-0.0016260162601626016,0.0,0.0018674136321195146,-0.0029455081001472753,-0.01346389228886169,0.0,-0.004195804195804196,-0.004132231404958678,-0.012896825396825396,-0.010037641154328732,0.0,-0.0022675736961451248,-0.0023752969121140144,0.04878048780487805,0.0,-0.0033003300330033004,-0.0012787723785166241
TCGA-R8-A6YH,0.003676470588235294,0.0012437810945273632,0.0017452006980802793,-0.002824858757062147,0.0,0.0010298661174047373,0.0,0.015521064301552107,0.012711864406779662,0.0,0.0,0.009029345372460496,0.24561403508771928,0.0,0.0,0.005610098176718092,0.003857280617164899,-0.005578800557880056,-0.23715415019762845,0.0,0.0,0.0,-0.07951070336391437,0.0,-0.0032520325203252032,0.004477611940298508,-0.0718954248366013,0.0,0.0073439412484700125,0.0,0.005594405594405594,0.0,0.0,-0.002509410288582183,-0.8126036484245439,-0.047619047619047616,0.0,-0.037940379403794036,0.0,-1.0,-1.0
TCGA-R8-A73M,0.0,-0.004975124378109453,-0.005235602094240838,-0.06497175141242938,0.0,0.10401647785787847,-0.001652892561983471,-0.34811529933481156,0.3485169491525424,-0.01487603305785124,0.15306122448979592,0.5440180586907449,0.45060018467220686,0.0,0.0,0.8934081346423562,-1.0,-1.0,-0.0015810276679841897,0.003875968992248062,0.23260437375745527,0.023255813953488372,-0.05198776758409786,0.0,0.42276422764227645,-0.0014925373134328358,-0.017740429505135387,0.3181148748159057,0.0,0.0,0.0,0.0,-0.008928571428571428,0.42534504391468003,-0.001658374792703151,-0.011337868480725623,-0.019002375296912115,0.04878048780487805,-0.05271828665568369,-0.07920792079207921,0.41687979539641945
TCGA-RR-A6KA,-0.9779411764705882,-0.4116915422885572,-0.008726003490401396,0.0018832391713747645,-0.04594594594594595,-0.055612770339855816,-0.008264462809917356,-0.017738359201773836,-0.01059322033898305,-0.013223140495867768,0.0,1.0,0.8947368421052632,0.0,0.0,1.0,0.940212150433944,-0.13458856345885634,-0.22924901185770752,1.0,1.0,0.11627906976744186,0.0,0.0,0.011382113821138212,-0.013432835820895522,-0.0009337068160597573,-0.0014727540500736377,0.0012239902080783353,-0.08681672025723473,0.016783216783216783,-0.008264462809917356,0.003968253968253968,0.0037641154328732747,0.0,1.0,1.0,0.06233062330623306,-0.0032948929159802307,0.026402640264026403,0.020460358056265986
TCGA-RR-A6KB,-1.0,-0.9950248756218906,0.0034904013961605585,0.0,0.0,0.02368692070030896,0.0,0.013303769401330377,-0.989406779661017,-0.01487603305785124,0.0,0.006772009029345372,0.0046168051708217915,0.0,-0.003367003367003367,0.0,-0.0057859209257473485,-0.002789400278940028,0.014229249011857707,0.0,0.0,-0.023255813953488372,-0.04281345565749235,0.0,0.0032520325203252032,0.0,0.0,0.0,0.009791921664626682,0.0,0.008391608391608392,0.0,-0.00992063492063492,0.005018820577164366,-0.001658374792703151,1.0,0.9916864608076009,-0.005420054200542005,-0.0016474464579901153,-0.9801980198019802,-0.9948849104859335
TCGA-RR-A6KC,-1.0,-1.0,0.005235602094240838,0.0,-0.005405405405405406,-0.0010298661174047373,0.0,0.0,-0.03283898305084746,0.0,0.0,0.004514672686230248,0.0221606648199446,0.0,0.016835016835016835,1.0,1.0,-0.05369595536959554,-0.0071146245059288534,0.9922480620155039,0.8330019880715706,0.0,0.0,0.0,0.01951219512195122,-0.0029850746268656717,-0.0009337068160597573,-0.01914580265095729,0.0,-0.003215434083601286,-0.004195804195804196,0.0,-0.0763888888888889,-0.006273525721455458,0.0,1.0,1.0,-0.008130081300813009,0.0,-0.3333333333333333,-0.061381074168797956
TCGA-RY-A83X,0.0,-0.5808457711442786,-0.0034904013961605585,-0.002824858757062147,0.0,0.0,0.003305785123966942,-0.019955654101995565,-0.9745762711864406,0.0512396694214876,0.0020408163265306124,0.0,0.46999076638965837,0.0,0.0,0.7671809256661991,-1.0,-0.9762900976290098,-0.003952569169960474,-0.003875968992248062,0.2882703777335984,-1.0,-0.0030581039755351682,0.0,0.6,0.0014925373134328358,-0.003734827264239029,0.029455081001472753,0.0,-0.003215434083601286,-0.002797202797202797,0.0,-0.016865079365079364,0.07277289836888332,0.001658374792703151,0.0,0.0023752969121140144,0.03523035230352303,0.0,-0.0594059405940594,0.2672634271099744
TCGA-RY-A83Y,-0.007352941176470588,0.014925373134328358,-0.0034904013961605585,0.002824858757062147,0.0,0.0,-0.001652892561983471,0.0033259423503325942,0.00211864406779661,-0.05619834710743802,0.0,0.011286681715575621,0.0,0.0,0.0,0.7994389901823282,-1.0,-0.997907949790795,0.0015810276679841897,-0.003875968992248062,-0.0019880715705765406,0.0,0.0,0.0,0.04065040650406504,-0.0014925373134328358,-0.0018674136321195146,-0.0014727540500736377,0.0036719706242350062,0.0,0.0013986013986013986,0.008264462809917356,0.005952380952380952,0.0012547051442910915,-0.001658374792703151,0.0,0.07719714964370546,0.04065040650406504,-0.0016474464579901153,-0.039603960396039604,0.11508951406649616
TCGA-RY-A83Z,-0.3382352941176471,-1.0,-1.0,-0.003766478342749529,0.3216216216216216,-0.11225540679711637,-1.0,-0.70509977827051,0.020127118644067795,0.0,-0.1326530612244898,0.0,0.0009233610341643582,0.0,-0.037037037037037035,0.0,-0.789778206364513,-0.12552301255230125,0.0071146245059288534,0.003875968992248062,-0.18091451292246521,-1.0,-0.9235474006116208,-1.0,-0.9349593495934959,-0.023880597014925373,-0.3146591970121382,0.0,0.0012239902080783353,0.0,-0.2811188811188811,-0.987603305785124,-0.5882936507936508,-0.006273525721455458,-0.3067993366500829,0.0022675736961451248,0.0,-0.07046070460704607,0.57166392092257,-0.9372937293729373,-0.024296675191815855
TCGA-RY-A840,0.003676470588235294,0.0,-0.005235602094240838,0.6581920903954802,0.002702702702702703,-0.005149330587023687,0.006611570247933884,-0.9689578713968958,-0.029661016949152543,-0.07272727272727272,-0.02857142857142857,0.0,0.4986149584487535,-1.0,-1.0,0.5680224403927069,-0.9980713596914176,-0.9735006973500697,0.015019762845849802,-0.003875968992248062,-0.04572564612326044,0.0,-0.03363914373088685,-1.0,-0.011382113821138212,-0.0014925373134328358,0.03081232492997199,-0.004418262150220913,0.0012239902080783353,0.0,0.0013986013986013986,-0.008264462809917356,-0.002976190476190476,0.0,0.0,0.0,0.009501187648456057,0.013550135501355014,-0.0016474464579901153,0.0,0.0
TCGA-RY-A843,-0.007352941176470588,-0.0037313432835820895,-0.005235602094240838,0.002824858757062147,0.0,-0.0010298661174047373,0.0,-0.019955654101995565,-0.018008474576271187,-0.008264462809917356,-0.0020408163265306124,0.0,-0.00554016620498615,0.0,-0.003367003367003367,-0.002805049088359046,0.0,-0.011854951185495118,0.003952569169960474,-0.003875968992248062,0.0,-1.0,0.0,0.0,-0.0065040650406504065,-0.0014925373134328358,-0.0018674136321195146,0.0,-0.006119951040391677,-0.003215434083601286,0.0013986013986013986,0.0,0.0,-0.006273525721455458,0.0,-0.0022675736961451248,-0.0011876484560570072,-0.03523035230352303,0.0,0.0,0.0
TCGA-RY-A845,0.09558823529411764,0.008706467661691543,0.0017452006980802793,0.4416195856873823,-0.005405405405405406,-0.9938208032955715,0.003305785123966942,0.019955654101995565,0.006355932203389831,-0.04628099173553719,-0.004081632653061225,0.0,0.0,0.0,0.0,-0.015427769985974754,-0.3471552555448409,-0.006276150627615063,-0.0015810276679841897,-0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,-0.14565826330532214,-0.0014727540500736377,0.0012239902080783353,-0.003215434083601286,-0.005594405594405594,0.0,0.005952380952380952,-0.0075282308657465494,0.001658374792703151,0.9863945578231292,1.0,0.0,0.0,0.07920792079207921,-0.0076726342710997444
TCGA-RY-A847,-0.003676470588235294,0.0,0.0017452006980802793,-0.05743879472693032,0.008108108108108109,0.0,-1.0,-0.014412416851441241,-0.038135593220338986,-0.10743801652892562,-0.11224489795918367,0.0,0.0046168051708217915,0.0,0.0,-0.012622720897615708,-1.0,-0.9944211994421199,0.0,0.003875968992248062,-0.073558648111332,0.0,0.0,1.0,1.0,0.0014925373134328358,-0.015873015873015872,0.004418262150220913,-0.009791921664626682,0.0,0.013986013986013986,0.0,0.0,0.002509410288582183,0.0,0.0,-0.0011876484560570072,-0.0948509485094851,-0.016474464579901153,0.0033003300330033004,0.0038363171355498722
TCGA-S9-A6TS,-0.04411764705882353,-1.0,0.0,-0.003766478342749529,-0.032432432432432434,0.0,-0.9735537190082645,-0.9977827050997783,-0.9851694915254238,0.7024793388429752,0.0,0.009029345372460496,0.5060018467220684,-1.0,-1.0,0.0,-0.02700096432015429,-0.6443514644351465,-0.12727272727272726,0.07751937984496124,-0.7713717693836978,-1.0,0.0,-1.0,-1.0,-0.9970149253731343,0.3295985060690943,0.0,-0.011015911872705019,0.0,-0.46573426573426574,0.9917355371900827,-0.9940476190476191,-0.0075282308657465494,0.0,-0.9909297052154195,-1.0,-0.32791327913279134,0.0,-0.6732673267326733,0.0
TCGA-S9-A6TU,-0.003676470588235294,0.0,0.0,0.2297551789077213,-0.010810810810810811,0.0,-0.001652892561983471,-0.13082039911308205,-0.01059322033898305,0.0049586776859504135,-0.012244897959183673,0.01580135440180587,0.4136657433056325,0.5486725663716814,0.0,-0.002805049088359046,0.0019286403085824494,-0.006276150627615063,0.0007905138339920949,0.6007751937984496,0.0,-1.0,-0.009174311926605505,1.0,-0.008130081300813009,0.0,0.0,0.0,-0.0012239902080783353,0.729903536977492,0.0,-0.29338842975206614,-0.000992063492063492,0.0012547051442910915,0.0,-0.006802721088435374,-0.029691211401425176,-0.032520325203252036,0.0,0.0,-0.0038363171355498722
TCGA-S9-A6TV,0.0,0.0,-0.5532286212914486,-0.3286252354048964,-0.002702702702702703,-0.9866117404737385,-0.2578512396694215,0.0,0.01059322033898305,-0.009917355371900827,-0.0020408163265306124,0.0,0.006463527239150508,0.0,0.0,1.0,-0.6219864995178399,-0.0041841004184100415,-0.0023715415019762848,-0.003875968992248062,0.0,-1.0,-0.0030581039755351682,0.0,0.0,0.0,-0.03081232492997199,0.0,-0.6609547123623011,0.0,0.002797202797202797,-0.5867768595041323,-0.3402777777777778,-0.03513174404015056,0.0,-0.011337868480725623,0.0,0.0027100271002710027,-0.011532125205930808,-0.10891089108910891,-0.029411764705882353
TCGA-S9-A6TW,-0.007352941176470588,0.0,1.0,1.0,-0.002702702702702703,0.0,0.0,0.02328159645232816,0.023305084745762712,0.0049586776859504135,0.0,0.0,-0.00554016620498615,-1.0,-1.0,-0.002805049088359046,-1.0,-0.9735006973500697,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,-0.004878048780487805,0.0,0.0018674136321195146,0.0,0.0,-1.0,-1.0,0.004132231404958678,-0.006944444444444444,-0.0037641154328732747,0.0,-0.0022675736961451248,0.0,-0.005420054200542005,0.0,-0.976897689768977,0.9578005115089514
TCGA-S9-A6TX,-0.003676470588235294,-0.009950248756218905,0.005235602094240838,-0.011299435028248588,0.010810810810810811,-0.0010298661174047373,0.0,-0.018847006651884702,-0.020127118644067795,0.0,-0.004081632653061225,-0.01580135440180587,0.0009233610341643582,-1.0,-1.0,0.1640953716690042,-1.0,-0.9735006973500697,-0.0007905138339920949,0.0,0.0,-1.0,-0.009174311926605505,0.0,-0.1886178861788618,-0.0014925373134328358,-0.0028011204481792717,-0.007363770250368188,0.0024479804161566705,0.0,0.004195804195804196,-0.008264462809917356,-0.006944444444444444,-0.005018820577164366,0.0,0.0,0.0,-0.005420054200542005,-0.0016474464579901153,0.039603960396039604,0.020460358056265986
TCGA-S9-A6TY,0.003676470588235294,0.014925373134328358,1.0,1.0,0.005405405405405406,0.08032955715756952,0.013223140495867768,-0.03436807095343681,-0.029661016949152543,0.20330578512396694,0.17346938775510204,-0.009029345372460496,0.20960295475530932,0.0,0.0,0.8877980364656382,-1.0,-0.9790794979079498,0.03320158102766799,0.0,-0.0019880715705765406,0.0,0.0,0.0,0.27967479674796747,0.008955223880597015,-0.0028011204481792717,0.0014727540500736377,0.0012239902080783353,-0.38263665594855306,-0.18321678321678322,-0.012396694214876033,0.013888888888888888,0.36386449184441655,0.029850746268656716,0.9954648526077098,0.997624703087886,0.940379403794038,1.0,-0.09900990099009901,-0.005115089514066497
TCGA-S9-A6TZ,-0.007352941176470588,0.01616915422885572,-0.0034904013961605585,-0.003766478342749529,0.2945945945945946,0.0,0.0,-0.4634146341463415,-0.011652542372881356,-0.01487603305785124,-0.14081632653061224,-0.38148984198645597,-0.003693444136657433,0.0,0.0,0.0,-0.5959498553519769,-0.07601115760111576,0.0,0.003875968992248062,0.23658051689860835,0.0,0.0,0.0,-0.004878048780487805,0.0,-0.006535947712418301,-0.0029455081001472753,0.0,-0.012861736334405145,0.0013986013986013986,-0.008264462809917356,-0.01488095238095238,0.3186951066499373,-1.0,0.0022675736961451248,0.0,-0.04878048780487805,-0.20922570016474465,-0.0858085808580858,-0.0319693094629156
TCGA-S9-A6U0,-0.9558823529411765,-0.9601990049751243,0.0017452006980802793,0.0,0.008108108108108109,0.0,0.0049586776859504135,0.004434589800443459,0.013771186440677966,-0.11074380165289256,-0.0020408163265306124,0.020316027088036117,0.02585410895660203,-0.1592920353982301,0.0,0.0,-0.03278688524590164,-0.04184100418410042,-0.015019762845849802,0.003875968992248062,-0.0019880715705765406,0.13953488372093023,0.0061162079510703364,0.0,0.1902439024390244,0.10298507462686567,0.008403361344537815,0.0014727540500736377,-0.0073439412484700125,0.0,0.013986013986013986,0.004132231404958678,0.001984126984126984,-0.0012547051442910915,-0.001658374792703151,1.0,0.9786223277909739,0.005420054200542005,0.019769357495881382,-0.2079207920792079,-0.0038363171355498722
TCGA-S9-A6U1,0.0,0.014925373134328358,-0.9930191972076788,-0.004708097928436911,-1.0,-1.0,0.0,0.022172949002217297,0.03389830508474576,0.0,-0.006122448979591836,1.0,0.9852262234533703,-0.02654867256637168,0.0,0.0,-0.0057859209257473485,0.016736401673640166,0.015810276679841896,0.003875968992248062,0.015904572564612324,1.0,0.0030581039755351682,0.0,-0.00975609756097561,0.0,-0.07749766573295985,0.0,0.0012239902080783353,0.0,0.004195804195804196,0.004132231404958678,0.00496031746031746,-0.015056461731493099,0.0,0.009070294784580499,-0.011876484560570071,0.08401084010840108,0.0016474464579901153,0.0627062706270627,0.026854219948849106
TCGA-S9-A6U2,-0.003676470588235294,-0.0037313432835820895,0.11518324607329843,0.0,0.002702702702702703,-0.0010298661174047373,0.001652892561983471,0.018847006651884702,-0.9936440677966102,-0.01818181818181818,-0.014285714285714285,0.0,0.15327793167128348,0.0,0.0,0.9270687237026648,-1.0,-0.99860529986053,-0.007905138339920948,0.015503875968992248,0.0,0.0,0.0,0.0,0.0032520325203252032,0.0,-0.0028011204481792717,-0.0014727540500736377,-0.0012239902080783353,0.0,0.002797202797202797,-0.004132231404958678,0.0,-0.002509410288582183,0.0,0.0,0.0011876484560570072,-0.013550135501355014,0.0,-0.013201320132013201,-0.01918158567774936
TCGA-S9-A6U5,0.0,0.009950248756218905,0.0017452006980802793,0.003766478342749529,0.005405405405405406,0.0010298661174047373,0.0049586776859504135,0.009977827050997782,0.0,-0.003305785123966942,0.012244897959183673,0.0,0.003693444136657433,0.0,0.0,0.0,-1.0,-0.99860529986053,0.010276679841897233,0.003875968992248062,0.0,0.813953488372093,0.021406727828746176,0.0,-0.011382113821138212,0.014925373134328358,-0.004668534080298786,-0.0014727540500736377,0.0012239902080783353,0.0,0.0,0.0,0.0,0.0012547051442910915,0.0,0.0022675736961451248,0.0,0.013550135501355014,0.19604612850082373,0.036303630363036306,0.03964194373401535
TCGA-S9-A6U6,0.375,-0.16293532338308458,-0.0017452006980802793,0.0800376647834275,0.0,0.0,0.0,-0.013303769401330377,-0.023305084745762712,0.23471074380165288,0.15714285714285714,0.05869074492099323,0.036011080332409975,0.0,0.0,0.0,0.0048216007714561235,0.000697350069735007,0.0047430830039525695,0.29844961240310075,0.07952286282306163,0.0,0.07951070336391437,1.0,0.2943089430894309,0.011940298507462687,-0.20634920634920634,-0.01914580265095729,0.012239902080783354,0.01929260450160772,0.004195804195804196,0.15289256198347106,-0.008928571428571428,-0.0012547051442910915,-0.6252072968490879,0.0022675736961451248,0.0498812351543943,0.0,0.43492586490939045,-0.0594059405940594,0.029411764705882353
TCGA-S9-A6U8,0.003676470588235294,0.006218905472636816,-0.02268760907504363,0.003766478342749529,0.02702702702702703,-0.0010298661174047373,0.0,0.008869179600886918,0.013771186440677966,0.03801652892561983,-0.0020408163265306124,-0.004514672686230248,-0.006463527239150508,0.07964601769911504,0.003367003367003367,0.0070126227208976155,0.01253616200578592,0.00906555090655509,0.006324110671936759,0.011627906976744186,0.0,1.0,0.027522935779816515,1.0,0.03902439024390244,0.0,0.0,0.004418262150220913,-0.0024479804161566705,0.0,0.005594405594405594,0.0,0.0,0.011292346298619825,0.0,0.0022675736961451248,0.010688836104513063,0.01084010840108401,-0.0016474464579901153,-0.0231023102310231,0.0
TCGA-S9-A6U9,0.0,0.0,0.0017452006980802793,0.07532956685499058,0.002702702702702703,-0.017507723995880537,0.011570247933884297,-0.005543237250554324,-0.02754237288135593,0.08099173553719008,-0.9836734693877551,0.024830699774266364,0.0110803324099723,0.0,-0.003367003367003367,0.0,0.0019286403085824494,0.07182705718270571,-0.057707509881422925,0.003875968992248062,-0.0019880715705765406,0.0,0.039755351681957186,0.0,0.2731707317073171,0.0,0.009337068160597572,-0.0014727540500736377,0.008567931456548347,0.05466237942122187,0.0,-0.01652892561983471,-0.006944444444444444,0.00878293601003764,0.03316749585406302,0.022675736961451247,-0.009501187648456057,-0.04336043360433604,0.20593080724876442,0.009900990099009901,-0.9539641943734015
TCGA-S9-A6UB,-0.003676470588235294,-0.2960199004975124,-0.0034904013961605585,0.018832391713747645,0.008108108108108109,0.0,0.0,0.018847006651884702,0.0,0.0,-0.0020408163265306124,0.0,0.002770083102493075,0.0,0.0,0.0,-1.0,-0.99860529986053,-0.0023715415019762848,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,-0.003734827264239029,0.0,-0.0073439412484700125,-0.932475884244373,-0.0013986013986013986,0.0,0.0,0.01631116687578419,-0.001658374792703151,0.0,0.0,-0.07859078590785908,0.0016474464579901153,0.0,0.3734015345268542
TCGA-S9-A6WD,0.0,0.0,0.08726003490401396,0.768361581920904,0.0,0.0,-0.07107438016528926,-0.688470066518847,-0.9957627118644068,0.13553719008264462,0.1306122448979592,0.0,-0.002770083102493075,-1.0,-1.0,0.0,-1.0,-1.0,-0.011857707509881422,0.15503875968992248,0.13320079522862824,1.0,0.021406727828746176,0.0,0.2634146341463415,0.0,0.0,0.0,0.0036719706242350062,-1.0,-0.9916083916083916,0.17355371900826447,0.06746031746031746,0.0,0.0,0.0,0.0,0.005420054200542005,0.20757825370675453,0.0,0.0
TCGA-S9-A6WE,-0.003676470588235294,0.021144278606965175,-0.0017452006980802793,-0.0018832391713747645,0.0,0.0,-0.001652892561983471,-0.02106430155210643,-0.038135593220338986,0.38181818181818183,0.0,0.0,0.10803324099722991,0.035398230088495575,-0.003367003367003367,0.8962131837307152,-1.0,-0.9867503486750349,-0.003952569169960474,0.0,0.0,0.023255813953488372,0.0030581039755351682,0.0,0.0,0.0,-0.0028011204481792717,0.0,0.0,0.006430868167202572,0.002797202797202797,-0.004132231404958678,0.0,0.010037641154328732,0.006633499170812604,-0.0022675736961451248,0.0023752969121140144,0.0921409214092141,0.0,-0.0033003300330033004,0.0
TCGA-S9-A6WG,0.11397058823529412,0.0,0.0034904013961605585,0.06308851224105462,-0.005405405405405406,-0.0010298661174047373,0.0049586776859504135,0.015521064301552107,-0.007415254237288136,0.11239669421487604,-0.0020408163265306124,0.002257336343115124,0.41458910433979684,0.0,0.0,0.2608695652173913,0.0,0.08228730822873083,-0.003952569169960474,-0.007751937984496124,0.0,1.0,0.0,0.0,0.19349593495934958,0.0,-0.16059757236227826,-0.5905743740795287,0.0012239902080783353,0.0,-0.012587412587412588,0.004132231404958678,-0.005952380952380952,0.012547051442910916,-0.5439469320066335,0.0022675736961451248,-0.0059382422802850355,-0.0921409214092141,0.38385502471169686,-0.006600660066006601,0.0012787723785166241
TCGA-S9-A6WH,-0.003676470588235294,0.0,0.9773123909249564,0.992467043314501,-0.002702702702702703,0.0,0.0,-0.02106430155210643,-0.036016949152542374,0.9950413223140496,-0.9918367346938776,-0.01580135440180587,-0.009233610341643583,-1.0,-1.0,0.0,-1.0,-0.9853556485355649,0.2189723320158103,1.0,1.0,0.0,0.0,0.0,-0.008130081300813009,0.0,-0.0009337068160597573,0.0,-0.0012239902080783353,0.0,-0.005594405594405594,-0.004132231404958678,-0.002976190476190476,0.0,0.0,0.0,0.08194774346793349,1.0,0.9967051070840197,-0.8811881188118812,0.9705882352941176
TCGA-S9-A6WL,-0.003676470588235294,0.0,0.0,0.01224105461393597,0.0,0.0,0.0,0.004434589800443459,0.0,0.0,-0.17551020408163265,0.011286681715575621,0.4275161588180979,-1.0,-0.9932659932659933,0.0,-1.0,-0.99581589958159,0.0,0.003875968992248062,0.0,-0.11627906976744186,1.0,0.0,0.06829268292682927,0.0,0.0009337068160597573,0.0,0.0,-1.0,-1.0,0.0,0.0,0.10790464240903387,0.0,0.0,-0.0011876484560570072,0.0,0.0,0.08250825082508251,0.0
TCGA-S9-A6WM,-1.0,-1.0,-1.0,-1.0,-0.9513513513513514,-0.819773429454171,-0.001652892561983471,-0.6962305986696231,-0.2584745762711864,-0.4727272727272727,-0.044897959183673466,-0.9119638826185101,-0.8365650969529086,-1.0,-1.0,0.9943899018232819,0.9942140790742526,0.6952580195258019,0.8126482213438735,0.8527131782945736,0.22465208747514911,0.0,0.12232415902140673,0.0,0.2146341463414634,0.0029850746268656717,0.9439775910364145,0.9705449189985272,0.9975520195838433,0.028938906752411574,0.006993006993006993,-1.0,-0.8601190476190477,-0.0037641154328732747,0.0,1.0,1.0,-0.983739837398374,-1.0,-0.09570957095709572,0.0
TCGA-S9-A6WN,-0.003676470588235294,0.0,-0.0034904013961605585,0.19303201506591336,-0.010810810810810811,0.0,0.0,-0.015521064301552107,-0.006355932203389831,0.0049586776859504135,-0.0020408163265306124,0.0,0.006463527239150508,-1.0,-1.0,0.0,-1.0,-0.9839609483960948,0.006324110671936759,0.0,0.0,0.0,0.0,0.0,0.0065040650406504065,0.0029850746268656717,-0.0009337068160597573,-0.004418262150220913,0.004895960832313341,0.0,0.0,-0.004132231404958678,-0.007936507936507936,-0.002509410288582183,0.0,0.013605442176870748,0.0,0.0,0.004942339373970346,0.0,0.0
TCGA-S9-A6WO,-0.007352941176470588,-0.017412935323383085,0.0,-0.002824858757062147,0.7594594594594595,-0.0010298661174047373,0.0,-0.019955654101995565,0.023305084745762712,-0.04462809917355372,-0.004081632653061225,-0.01580135440180587,0.012003693444136657,0.4424778761061947,0.12794612794612795,0.0,0.0,0.020223152022315203,-0.005533596837944664,0.003875968992248062,0.0,-0.023255813953488372,-0.01529051987767584,0.0,-0.00975609756097561,0.0029850746268656717,-0.17740429505135388,0.4329896907216495,-0.008567931456548347,0.0,-0.005594405594405594,-0.004132231404958678,-0.23214285714285715,0.002509410288582183,0.0,-0.12018140589569161,0.7980997624703088,0.8807588075880759,0.9967051070840197,-0.0429042904290429,-0.03836317135549872
TCGA-S9-A6WP,-0.003676470588235294,-0.0024875621890547263,-0.0017452006980802793,0.007532956685499058,0.005405405405405406,0.0,0.0,-0.4977827050997783,-0.019067796610169493,-0.03471074380165289,-0.0020408163265306124,-0.01580135440180587,0.013850415512465374,-1.0,-1.0,0.0,-1.0,-1.0,0.0023715415019762848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003734827264239029,-0.0029455081001472753,0.0012239902080783353,0.00964630225080386,-0.9188811188811189,0.19421487603305784,-0.001984126984126984,0.178168130489335,0.001658374792703151,-0.0022675736961451248,0.007125890736342043,-0.018970189701897018,0.4299835255354201,-0.9471947194719472,-0.034526854219948847
TCGA-S9-A6WQ,0.0,-0.25,-0.006980802792321117,-0.009416195856873822,-0.03783783783783784,-0.9938208032955715,0.0,0.01662971175166297,-0.022245762711864406,-0.001652892561983471,0.0,0.006772009029345372,-0.01569713758079409,-0.02654867256637168,-0.016835016835016835,-0.001402524544179523,-0.0028929604628736743,-0.99581589958159,-0.006324110671936759,-0.003875968992248062,0.0,-1.0,-0.0030581039755351682,0.0,0.0,-0.0014925373134328358,-0.2950513538748833,0.008836524300441826,-0.011015911872705019,0.0,-0.004195804195804196,0.008264462809917356,-0.023809523809523808,-0.0012547051442910915,0.0,0.009070294784580499,-0.010688836104513063,0.005420054200542005,0.0,-0.09900990099009901,-0.005115089514066497
