,1p_GDC_hg19,1q_GDC_hg19,19p_GDC_hg19,19q_GDC_hg19,1p_GDC_hg38,1q_GDC_hg38,19p_GDC_hg38,19q_GDC_hg38,1p_UCSC_hg19,1q_UCSC_hg19,19p_UCSC_hg19,19q_UCSC_hg19
TCGA-FG-7643,-0.007137192704203013,-0.007765314926660914,0.0,0.0,-0.00697350069735007,-0.034782608695652174,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-FG-8182,-0.0023790642347343376,-0.0025884383088869713,0.0,-0.0029211295034079843,-0.0020920502092050207,-0.0023715415019762848,0.0,-0.055930568948891035,0.0,0.0,0.0,0.0
TCGA-FG-8185,-0.9968279143536876,-0.5056082830025884,0.0,-0.007789678675754625,-0.9846582984658299,-0.5075098814229249,0.0,-0.008678881388621022,-0.9969183359013868,-0.5146935348446684,0.0,0.0
TCGA-FG-8186,-1.0,-0.001725625539257981,0.0,-1.0,-1.0,-0.0015810276679841897,-0.015427769985974754,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-FG-8187,-0.9904837430610627,-0.021570319240724764,-0.001466275659824047,-1.0,-1.0,-0.0023715415019762848,-0.001402524544179523,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-FG-8188,-0.0055511498810467885,-0.008628127696289905,-0.03812316715542522,-0.9980525803310614,-0.017433751743375175,-0.015810276679841896,0.0,-0.9305689488910318,0.0,0.0,-0.040059347181008904,-0.9989270386266095
TCGA-FG-8191,-0.0031720856463124504,-0.01984469370146678,0.0,-0.004868549172346641,-0.002789400278940028,-0.011067193675889328,0.0,-0.009643201542912247,0.0,0.0,0.0,-0.001072961373390558
TCGA-FG-A4MT,-0.0007930214115781126,-0.005176876617773943,-0.007331378299120235,-0.9785783836416748,-0.07810320781032078,-0.006324110671936759,-0.0070126227208976155,-0.973963355834137,0.0,0.0,0.0,-0.973175965665236
TCGA-FG-A4MU,0.0,-0.0008628127696289905,0.0,-0.018500486854917234,0.0,-0.0007905138339920949,0.0,-0.01446480231436837,0.0,0.0,0.0,0.0
TCGA-FG-A4MW,0.0,-0.004314063848144953,0.0,-0.0009737098344693282,0.0,-0.005533596837944664,0.0,-0.0009643201542912247,0.0,0.0,0.0,0.0
TCGA-FG-A4MX,-0.21808088818398097,0.0,0.0,-0.4186952288218111,-0.060669456066945605,0.0,0.0,-0.39247830279652846,0.0,0.0,0.0,-0.3798283261802575
TCGA-FG-A4MY,0.0,-0.007765314926660914,0.0,-0.0038948393378773127,0.0,-0.0023715415019762848,0.0,-0.003857280617164899,0.0,0.0,0.0,0.0
TCGA-FG-A60J,-0.0031720856463124504,-0.003451251078515962,0.0,0.0,-0.009762900976290097,-0.0031620553359683794,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-FG-A60K,-0.9992069785884219,-0.005176876617773943,0.0,-1.0,-0.999302649930265,-0.005533596837944664,0.0,-1.0,-1.0,-0.061293031066330814,-0.002967359050445104,-0.9989270386266095
TCGA-FG-A60L,-0.0015860428231562252,-0.001725625539257981,0.0,-0.0009737098344693282,-0.000697350069735007,-0.0015810276679841897,0.0,-0.0009643201542912247,0.0,0.0,0.0,0.0
TCGA-FG-A6IZ,-0.9936558287073751,-0.0025884383088869713,0.0,-1.0,-0.9895397489539749,-0.0015810276679841897,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-FG-A6J1,-0.9888977002379065,-0.005176876617773943,0.0,-1.0,-0.9853556485355649,-0.003952569169960474,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-FG-A6J3,-0.011895321173671689,-0.22950819672131148,0.0,-0.7302823758519961,-0.011157601115760111,-0.1565217391304348,0.0,-0.7107039537126326,0.0,-0.25356842989084805,0.0,-0.7049356223175965
TCGA-FG-A70Y,-0.0015860428231562252,0.0,-0.051319648093841645,0.0,-0.0020920502092050207,0.0,-0.06030855539971949,0.0,0.0,0.0,-0.05637982195845697,-0.001072961373390558
TCGA-FG-A70Z,-0.0023790642347343376,-0.001725625539257981,0.0,-0.0019474196689386564,-0.002789400278940028,-0.0015810276679841897,0.0,-0.0019286403085824494,0.0,-0.0008396305625524769,0.0,0.0
TCGA-FG-A710,-0.9888977002379065,-0.026747195858498704,0.0,-1.0,-1.0,-0.010276679841897233,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-FG-A711,-0.05551149881046788,-0.010353753235547885,0.0,-0.6601752677702045,-0.05788005578800558,-0.012648221343873518,0.0,-0.6364513018322083,0.0,0.0,0.0,-0.6008583690987125
TCGA-FG-A713,-1.0,-0.004314063848144953,0.0,-0.994157740993184,-1.0,-0.0047430830039525695,0.0,-0.9951783992285439,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-FG-A87N,-0.0007930214115781126,-0.0060396893874029335,0.0,-0.5832521908471275,-0.019525801952580194,-0.012648221343873518,-0.001402524544179523,-0.5573770491803278,0.0,0.0,0.0,-0.5450643776824035
TCGA-FG-A87Q,-0.33148295003965106,0.0,0.0,-0.007789678675754625,-0.40446304044630405,0.0,0.0,-0.01446480231436837,-0.3443759630200308,0.0,0.0,0.0
TCGA-FN-7833,-0.0015860428231562252,-0.04314063848144953,0.0,0.0,-0.0020920502092050207,-0.04031620553359684,0.0,0.0,0.0,-0.042821158690176324,0.0,-0.001072961373390558
TCGA-HT-7467,-0.9896907216494846,-0.01639344262295082,0.0,-0.9990262901655307,-0.9839609483960948,-0.0031620553359683794,0.0,-1.0,-1.0,-0.060453400503778336,0.0,-0.9989270386266095
TCGA-HT-7468,-0.9881046788263284,-0.007765314926660914,0.0,-1.0,-0.9811715481171548,-0.0023715415019762848,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-HT-7470,0.0,-0.003451251078515962,0.0,-0.04186952288218111,0.0,-0.010276679841897233,0.0,-0.04628736740597879,0.0,0.0,0.0,0.0
TCGA-HT-7471,-1.0,-0.022433132010353754,0.0,-1.0,-1.0,-0.0015810276679841897,0.0,-1.0,-0.99768875192604,0.0,-0.002967359050445104,-0.9989270386266095
TCGA-HT-7472,-0.0023790642347343376,-0.004314063848144953,0.0,-0.6786757546251218,-0.0041841004184100415,-0.0031620553359683794,0.0,-0.7068466730954677,0.0,0.0,0.0,-0.6555793991416309
TCGA-HT-7473,-0.0015860428231562252,-0.005176876617773943,0.0,-0.0029211295034079843,-0.0041841004184100415,-0.006324110671936759,0.0,-0.0019286403085824494,0.0,0.0,0.0,0.0
TCGA-HT-7474,-0.006344171292624901,0.0,0.0,-0.0038948393378773127,-0.017433751743375175,-0.0015810276679841897,0.0,-0.003857280617164899,0.0,0.0,0.0,0.0
TCGA-HT-7475,-0.017446471054718478,-0.006902502157031924,0.0,-0.8763388510223953,-0.021617852161785217,-0.013438735177865613,0.0,-0.8611378977820636,0.0,-0.0008396305625524769,0.0,-0.8572961373390557
TCGA-HT-7476,-0.006344171292624901,-0.0025884383088869713,0.0,-0.0029211295034079843,-0.00906555090655509,-0.0023715415019762848,0.0,-0.0028929604628736743,0.0,-0.0025188916876574307,0.0,0.0
TCGA-HT-7477,-0.11816019032513878,-0.41069887834339946,0.0,-0.34177215189873417,-0.11645746164574616,-0.42371541501976284,0.0,-0.3471552555448409,-0.09784283513097072,-0.42401343408900083,0.0,-0.361587982832618
TCGA-HT-7478,-0.0023790642347343376,-0.009490940465918895,-0.3944281524926686,-0.0009737098344693282,-0.020223152022315203,-0.008695652173913044,-0.3955119214586255,-0.0009643201542912247,0.0,0.0,-0.38427299703264095,0.0
TCGA-HT-7479,-0.0007930214115781126,-0.004314063848144953,-0.002932551319648094,-0.0019474196689386564,-0.016736401673640166,-0.003952569169960474,-0.002805049088359046,-0.09450337512054002,0.0,0.0,0.0,0.0
TCGA-HT-7480,-0.9920697858842189,-0.02070750647109577,0.0,-1.0,-0.9846582984658299,-0.016600790513833993,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-HT-7481,-0.9920697858842189,0.0,0.0,-0.9980525803310614,-0.9895397489539749,-0.0007905138339920949,0.0,-0.9980713596914176,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9967811158798283
TCGA-HT-7482,-0.011895321173671689,-0.0060396893874029335,0.0,-0.1528724440116845,-0.0048814504881450485,-0.06561264822134387,-0.012622720897615708,-0.16972034715525555,0.0,0.0,0.0,0.0
TCGA-HT-7483,0.0,-0.001725625539257981,0.0,-0.1830574488802337,0.0,-0.0015810276679841897,0.0,-0.19961427193828352,0.0,0.0,0.0,-0.20064377682403434
TCGA-HT-7485,-0.010309278350515464,-0.14840379637618636,0.0,0.0,-0.012552301255230125,-0.16363636363636364,0.0,0.0,0.0,-0.16876574307304787,0.0,0.0
TCGA-HT-7601,-0.0055511498810467885,-0.015530629853321829,-0.008797653958944282,-0.7030185004868549,-0.020223152022315203,-0.0031620553359683794,-0.012622720897615708,-0.6798457087753134,0.0,0.0,0.0,-0.6759656652360515
TCGA-HT-7602,-0.7192704203013481,-0.0008628127696289905,0.0,-0.09834469328140215,-0.9309623430962343,-0.0007905138339920949,0.0,-0.16682738669238187,0.0,0.0,0.0,0.0
TCGA-HT-7603,-0.0055511498810467885,-0.003451251078515962,0.0,0.0,-0.01603905160390516,-0.0047430830039525695,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-HT-7604,0.0,0.0,-0.05278592375366569,-0.0009737098344693282,-0.000697350069735007,0.0,-0.06030855539971949,-0.0009643201542912247,0.0,0.0,-0.05637982195845697,0.0
TCGA-HT-7605,-0.9912767644726408,-0.0008628127696289905,0.0,-1.0,-0.9811715481171548,-0.0007905138339920949,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-HT-7606,-0.008723235527359239,-0.0025884383088869713,-0.22727272727272727,-0.9503407984420643,-0.012552301255230125,-0.0023715415019762848,-0.22720897615708274,-0.9450337512054002,0.0,0.0,-0.22255192878338279,-0.9409871244635193
TCGA-HT-7607,-0.9849325931800159,-0.0025884383088869713,-0.002932551319648094,-1.0,-0.9965132496513249,-0.0023715415019762848,-0.002805049088359046,-1.0,-0.99768875192604,0.0,-0.005934718100890208,-0.9989270386266095
TCGA-HT-7608,-0.9944488501189532,-0.013805004314063849,0.0,-1.0,-0.9825662482566249,-0.009486166007905139,0.0,-1.0,-1.0,-0.060453400503778336,-0.002967359050445104,-0.9989270386266095
TCGA-HT-7609,-0.0023790642347343376,-0.013805004314063849,-0.002932551319648094,-0.1382667964946446,-0.0020920502092050207,-0.013438735177865613,-0.002805049088359046,-0.1485053037608486,0.0,0.0,0.0,-0.1609442060085837
TCGA-HT-7610,-0.003965107057890563,-0.001725625539257981,0.0,-0.7555988315481986,-0.003486750348675035,-0.0015810276679841897,0.0,-0.7367405978784957,0.0,0.0,0.0,-0.7081545064377682
