,10p,10q,11p,11q,12p,12q,13q,14q,15q,16p,16q,17p,17q,18p,18q,19p,19q,1p,1q,20p,20q,21q,22q,2p,2q,3p,3q,4p,4q,5p,5q,6p,6q,7p,7q,8p,8q,9p,9q
TCGA-DU-7012,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.9973045822102425,0.0,0.0,0.0,-0.6504854368932039,0.0,-0.002372479240806643,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,-0.04448742746615087,0.0,-0.0013605442176870747,0.0,-0.9393939393939394,0.0,-0.0016155088852988692,0.0,0.0,-0.13302752293577982,-0.0017152658662092624
TCGA-DU-7013,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00686106346483705
TCGA-DU-7014,0.0,-0.7448630136986302,-0.9908675799086758,0.0,0.0,0.0,0.0,-0.0015408320493066256,0.0,0.0,-0.9407008086253369,0.0,0.0,-1.0,-1.0,-0.026490066225165563,-1.0,-0.8613953488372093,0.0,0.0,-0.002702702702702703,0.0,0.0,-0.9811715481171548,-0.9987179487179487,-0.0019880715705765406,-0.9947089947089947,-0.12037037037037036,0.0,0.0,0.0,0.0,-0.8484848484848485,0.0,0.0,0.0,-0.0024154589371980675,-1.0,-0.9965694682675815
TCGA-DU-7015,0.0,-0.0410958904109589,-1.0,-0.27751196172248804,0.0,-0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16251482799525505,-0.025116279069767444,-0.11247443762781185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006578947368421052,0.0,0.0,0.0,-1.0,-0.08404802744425385
TCGA-DU-7018,0.0,-0.0017123287671232876,0.0,0.0,0.0,0.0,-0.0029585798816568047,0.0,0.0,-0.9955357142857143,-0.9973045822102425,0.0,-0.0012077294685990338,0.0,0.0,-0.0033112582781456954,-0.9988137603795967,-0.998139534883721,-0.06032719836400818,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,-0.003527336860670194,-1.0,-1.0,0.0,-0.0326530612244898,0.0,0.0,0.0,-0.0016155088852988692,0.0,0.0,-0.12844036697247707,0.0
TCGA-DU-7019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31432973805855163,0.0,0.0,0.0,0.0,-0.1473429951690821,0.0,0.0,-0.1771523178807947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48623853211009177,0.0
TCGA-DU-7290,-1.0,-0.9982876712328768,0.0,-0.0023923444976076554,0.0,0.0,-0.9940828402366864,-0.9984591679506933,0.0,0.0,0.0,0.0,-0.0012077294685990338,0.0,0.0,0.0,0.0,-0.11906976744186047,-0.002044989775051125,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038461538461538464,0.0,-0.11009174311926606,-0.0017152658662092624
TCGA-DU-7292,-0.8588957055214724,-0.9982876712328768,0.0,0.0,0.0,0.0,-0.727810650887574,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,-0.002044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9587155963302753,-0.024013722126929673
TCGA-DU-7294,-0.006134969325153374,-0.0017123287671232876,0.0,-0.0011961722488038277,0.0,0.0,-0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033112582781456954,-0.9988137603795967,-0.9953488372093023,-0.002044989775051125,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,-0.001763668430335097,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.004846526655896607,0.0,0.0,0.0,0.0
TCGA-DU-7298,-1.0,-0.9982876712328768,-0.22146118721461186,-0.0023923444976076554,0.0,-0.43824701195219123,-0.5443786982248521,-0.5469953775038521,0.0,0.0,0.0,-0.11695906432748537,-0.30917874396135264,0.0,0.0,-0.0033112582781456954,-1.0,0.0,-0.002044989775051125,0.0,0.0,0.0,-0.9571734475374732,0.0,0.0,-0.0019880715705765406,-0.7865961199294532,0.0,-0.0019342359767891683,0.0,0.0,0.0,-0.9976689976689976,0.0,0.0,0.0,0.0,-1.0,-0.044596912521440824
TCGA-DU-7299,0.0,-0.0017123287671232876,-0.0045662100456621,-0.0023923444976076554,-0.3554006968641115,-0.0013280212483399733,-0.9970414201183432,0.0,-0.21227197346600332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001763668430335097,-0.004629629629629629,-0.9323017408123792,0.0,0.0,0.0,0.0,0.0,-0.0016155088852988692,0.0,-0.04830917874396135,0.0,0.0
TCGA-DU-7300,0.0,0.0,0.0,-0.0011961722488038277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.0033112582781456954,-0.9988137603795967,-0.9953488372093023,0.0,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.7415506958250497,-0.9947089947089947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045871559633027525,0.0
TCGA-DU-7301,0.0,-0.23116438356164384,-0.0045662100456621,-0.0011961722488038277,0.0,0.0,-0.8668639053254438,0.0,0.0,0.0,-0.0026954177897574125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001763668430335097,0.0,-0.5203094777562862,0.0,0.0,0.0,-0.002331002331002331,0.0,-0.0016155088852988692,-0.0038461538461538464,-0.18840579710144928,-0.6284403669724771,0.0
TCGA-DU-7302,0.0,-0.0017123287671232876,0.0,-0.0011961722488038277,0.0,0.0,-0.005917159763313609,-0.7765793528505393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033112582781456954,-0.9988137603795967,-0.998139534883721,-0.06032719836400818,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,-0.003527336860670194,-0.004629629629629629,-0.9303675048355899,0.0,0.0,0.0,0.0,0.0,-0.004846526655896607,0.0,0.0,-0.30275229357798167,0.0
TCGA-DU-7304,0.0,0.0,0.0,0.0,-0.07665505226480836,-0.0013280212483399733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,-0.009900990099009901,0.0,0.0,-0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002331002331002331,-0.13157894736842105,0.0,0.0,0.0,-1.0,-0.9965694682675815
TCGA-DU-7306,0.0,0.0,0.0,-0.0011961722488038277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37722419928825623,0.0,0.0,0.0,0.0,0.0,-0.2505353319057816,0.0,-0.057692307692307696,-0.0019880715705765406,0.0,0.0,0.0,-0.9194630872483222,0.0,0.0,-0.002331002331002331,0.0,0.0,0.0,0.0,-0.6834862385321101,0.0
TCGA-DU-7309,0.0,-0.0017123287671232876,-0.589041095890411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3879003558718861,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001763668430335097,0.0,-0.9303675048355899,0.0,0.0,0.0,0.0,0.0,-0.0016155088852988692,0.0,0.0,0.0,0.0
TCGA-DU-8158,-1.0,-0.9982876712328768,-1.0,-0.9988038277511961,0.0,-0.0026560424966799467,-1.0,-1.0,-0.9983416252072969,0.0,0.0,0.0,-0.00966183574879227,-1.0,-1.0,0.0,-0.0011862396204033216,-0.987906976744186,-0.9989775051124744,0.0,-0.002702702702702703,0.0,-1.0,-0.03556485355648536,-0.001282051282051282,-0.003976143141153081,0.0,-0.004629629629629629,0.0,0.0,-0.0163265306122449,-1.0,-0.9976689976689976,0.0,-0.0032310177705977385,0.0,0.0,-0.09174311926605505,-0.0017152658662092624
TCGA-DU-8161,-1.0,-0.9982876712328768,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.002232142857142857,0.0,-0.6578947368421053,-0.5628019323671497,0.0,0.0,0.0,-0.0011862396204033216,-0.062325581395348835,-0.11554192229038855,0.0,0.0,-0.09900990099009901,-0.6102783725910065,0.0,-0.008974358974358974,-0.003976143141153081,-0.09171075837742504,0.0,-0.0038684719535783366,0.0,0.0,-1.0,-0.9976689976689976,0.0,0.0,0.0,0.0,-0.944954128440367,-0.010291595197255575
TCGA-DU-8162,0.0,-0.23972602739726026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9965694682675815
TCGA-DU-8163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001658374792703151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DU-8164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033112582781456954,-0.9988137603795967,-0.998139534883721,-0.05930470347648262,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.0019880715705765406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003289473684210526,0.0,0.0,0.0,0.0,0.0
TCGA-DU-8165,-1.0,-1.0,-1.0,-0.9988038277511961,0.0,-0.0013280212483399733,-0.9940828402366864,-0.9984591679506933,-0.001658374792703151,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0009302325581395349,-0.003067484662576687,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-0.005291005291005291,-0.9953703703703703,-1.0,-1.0,-1.0,0.0,0.0,0.0,-0.0032310177705977385,-0.9961538461538462,-1.0,0.0,-0.0017152658662092624
TCGA-DU-8166,0.0,0.0,-0.593607305936073,0.0,-0.006968641114982578,-0.03187250996015936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4246737841043891,0.0,0.0,-1.0,0.0,-0.024752475247524754,0.0,-0.0020920502092050207,0.0,0.0,0.0,-0.6898148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DU-8167,0.0,-0.6404109589041096,-0.5844748858447488,-0.0023923444976076554,0.0,-0.9614873837981408,-0.9940828402366864,-0.0015408320493066256,0.0,-0.002232142857142857,-0.9946091644204852,0.0,0.0,0.0,0.0,0.0,0.0,-0.7274418604651163,-0.0010224948875255625,0.0,-0.002702702702702703,-0.9405940594059405,-0.9935760171306209,0.0,-0.2076923076923077,-0.0019880715705765406,-0.9858906525573192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016155088852988692,0.0,0.0,0.0,-0.6586620926243568
TCGA-DU-8168,0.0,-0.0017123287671232876,0.0,-0.0035885167464114833,0.0,0.0,-1.0,0.0,-0.03150912106135987,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033112582781456954,-0.9988137603795967,-0.998139534883721,-0.06134969325153374,0.0,-0.002702702702702703,0.0,0.0,0.0,0.0,-0.584493041749503,-0.001763668430335097,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.004846526655896607,0.0,0.0,-1.0,-0.022298456260720412
TCGA-DU-A5TP,0.0,0.0,-0.0045662100456621,0.0,0.0,0.0,-0.378698224852071,0.0,0.0,0.0,0.0,-1.0,-0.08091787439613526,-0.32857142857142857,0.0,0.0,-0.8457888493475683,0.0,0.0,0.0,0.0,0.0,-0.18201284796573874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045871559633027525,0.0
TCGA-DU-A5TR,0.0,-0.0017123287671232876,-0.9954337899543378,-0.0011961722488038277,0.0,0.0,0.0,0.0,-0.03316749585406302,0.0,0.0,0.0,0.0,-0.9857142857142858,0.0,0.0,0.0,0.0,-0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,-0.1576923076923077,-0.013916500994035786,0.0,0.0,-0.08317214700193423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
